make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 340ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF http m=GET p=/assets/Onboarding-Bl0kIYH_.js s=200 d=41µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=78µs s=12
INF http m=GET p=/sw.js s=200 d=226µs s=18490
INF http m=GET p=/registerSW.js s=200 d=43µs s=134
INF http m=GET p=/index.html s=301 d=18µs
INF http m=GET p=/ s=200 d=18µs s=1227
INF http m=GET p=/icon.svg s=200 d=27µs s=294
INF http m=POST p=/api/v1/organizations s=200 d=27.6ms s=651
INF http m=GET p=/icon-512.png s=200 d=97µs s=11284
INF http m=GET p=/api/v1/auth/me s=200 d=98µs s=445
INF http m=GET p=/icon-192.png s=200 d=28µs s=2745
INF http m=GET p=/favicon.png s=200 d=23µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=27µs s=2597
INF http m=GET p=/assets/fr-BfejN3Ln.js s=200 d=87µs s=17086
INF http m=GET p=/assets/es-DZOg7fU7.js s=200 d=79µs s=16800
INF http m=GET p=/assets/de-DGGDGFEk.js s=200 d=108µs s=16846
INF http m=GET p=/assets/WorkspaceSettingsPanel-OEEG3RNx.css s=200 d=85µs s=5319
INF http m=GET p=/assets/WorkspaceSettingsPanel-ChLDKQIU.js s=200 d=501µs s=16953
INF http m=GET p=/assets/Terms-BbjppC_v.js s=200 d=34µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-Df2Dod7X.js s=200 d=92µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=33µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=51µs s=6652
INF http m=GET p=/assets/ProfileSettings-D2IF_WIa.js s=200 d=84µs s=14578
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=20µs s=1034
INF http m=GET p=/assets/Privacy-BPJuzKcl.js s=200 d=25µs s=2346
INF http m=GET p=/assets/OrgSettingsPanel-DfriMazg.js s=200 d=125µs s=8155
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=20µs s=1913
INF http m=GET p=/assets/OAuthIcons-CI9hv_o3.js s=200 d=27µs s=2050
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=18µs s=1920
INF http m=GET p=/assets/InviteForm-D-yjV6nh.js s=200 d=50µs s=3892
INF http m=GET p=/assets/Editor-CEnLIJ9I.js s=200 d=117µs s=46077
INF http m=GET p=/assets/Editor-BM-xf6DB.css s=200 d=58µs s=12520
INF http m=GET p=/assets/Auth-Zd-4-xEf.js s=200 d=402µs s=4144
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=27µs s=2890
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=42µs s=2245
INF http m=POST p=/api/v1/organizations/NTDG3786000/workspaces s=200 d=158ms s=359
INF http m=GET p=/assets/AdminDashboard-DPzDzNUr.js s=200 d=55µs s=7257
INF http m=GET p=/manifest.webmanifest s=200 d=21µs s=455
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=13.5ms s=1019
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=63µs s=12
INF http m=GET p=/api/v1/workspaces/NTDG3E3I000/nodes/0/children s=200 d=194µs s=13
INF http m=GET p=/api/v1/workspaces/NTDG3E3I000/events s=500 d=44µs s=24
