make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 434ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF TEST_OAUTH=1: Using fake GitHub OAuth credentials
INF http m=GET p=/assets/index-D5tXwI8s.js s=200 d=159µs s=107548
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=118µs s=44698
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=194µs s=314634
INF http m=GET p=/registerSW.js s=200 d=25µs s=134
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=577µs s=87451
INF http m=GET p=/assets/en-C3TpOtlB.js s=200 d=405µs s=14704
INF http m=GET p=/api/v1/auth/me s=200 d=629µs s=205
INF http m=GET p=/assets/Onboarding-WKcPsTBu.js s=200 d=47µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=76µs s=12
INF http m=GET p=/favicon.png s=200 d=88µs s=444
INF http m=GET p=/sw.js s=200 d=446µs s=18490
INF http m=POST p=/api/v1/organizations s=200 d=15.2ms s=651
INF http m=POST p=/api/v1/workspaces/K5P16OE2000/nodes/0/page/create s=200 d=32.4ms s=21
INF http m=GET p=/api/v1/auth/me s=200 d=110µs s=446
INF http m=GET p=/registerSW.js s=200 d=66µs s=134
INF http m=GET p=/w/@K5P16OE2000+workspace/@K5P17O90000+welcome s=200 d=18µs s=1227
INF http m=GET p=/index.html s=301 d=16µs
INF http m=GET p=/ s=200 d=32µs s=1227
INF http m=GET p=/icon.svg s=200 d=35µs s=294
INF http m=GET p=/icon-512.png s=200 d=128µs s=11284
INF http m=GET p=/icon-192.png s=200 d=32µs s=2745
INF http m=GET p=/favicon.png s=200 d=21µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=59µs s=2597
INF http m=GET p=/api/v1/auth/me s=200 d=707µs s=825
INF http m=GET p=/assets/fr-Cgyc9BlC.js s=200 d=269µs s=16956
INF http m=GET p=/assets/es-BM_5c8P_.js s=200 d=88µs s=16680
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=76µs s=12
INF http m=GET p=/api/v1/workspaces/K5P16OE2000/nodes/0/children s=200 d=208µs s=436
INF http m=GET p=/api/v1/workspaces/K5P16OE2000/nodes/K5P17O90000 s=200 d=150µs s=231
INF http m=GET p=/assets/de-OKXjRURK.js s=200 d=131µs s=16708
INF http m=GET p=/assets/WorkspaceSettingsPanel-OEEG3RNx.css s=200 d=101µs s=5319
INF http m=GET p=/assets/WorkspaceSettingsPanel-DzThZ5pC.js s=200 d=169µs s=16953
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=41µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-DgJ9GjRy.js s=200 d=94µs s=10745
