make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 347ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF http m=GET p=/assets/OrgSettingsPanel-CP46-0W8.js s=200 d=101µs s=8155
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=37µs s=2050
INF http m=GET p=/assets/InviteForm-TxYpSwWA.js s=200 d=66µs s=3892
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=20µs s=1920
INF http m=POST p=/api/v1/organizations/K5H2HCNE000/workspaces s=200 d=129ms s=359
INF http m=GET p=/assets/Editor-D2SaPuGO.js s=200 d=117µs s=46497
INF http m=GET p=/assets/Editor-C3i5BWlf.css s=200 d=77µs s=12701
INF http m=GET p=/assets/Auth-amV73hme.js s=200 d=52µs s=4144
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=28µs s=2890
INF http m=POST p=/api/v1/auth/register s=200 d=94.9ms s=468
INF http m=GET p=/assets/AdminDashboard-ySWNsZN7.js s=200 d=47µs s=7257
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=16.7ms s=1020
INF http m=GET p=/ s=200 d=31µs s=1227
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=52µs s=2245
INF http m=GET p=/assets/index-BL3eS8m-.js s=200 d=1.82ms s=107548
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=152µs s=87451
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=120µs s=44698
INF http m=GET p=/manifest.webmanifest s=200 d=22µs s=455
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=169µs s=314634
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=85µs s=12
INF http m=GET p=/api/v1/workspaces/K5H2HH4A000/nodes/0/children s=200 d=141µs s=13
INF http m=GET p=/registerSW.js s=200 d=33µs s=134
INF http m=POST p=/api/v1/workspaces/K5H2HH4A000/nodes/0/page/create s=200 d=20.2ms s=21
INF http m=GET p=/api/v1/workspaces/K5H2HH4A000/nodes/0/children s=200 d=150µs s=243
INF http m=GET p=/api/v1/workspaces/K5H2HH4A000/nodes/K5H2IIQ0000 s=200 d=108µs s=231
INF http m=GET p=/assets/en-C3TpOtlB.js s=200 d=126µs s=14704
INF http m=GET p=/api/v1/auth/me s=200 d=93µs s=205
INF http m=GET p=/favicon.png s=200 d=35µs s=444
INF http m=GET p=/assets/Onboarding-D6JonXp8.js s=200 d=164µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=69µs s=12
INF http m=GET p=/sw.js s=200 d=173µs s=18490
INF http m=GET p=/registerSW.js s=200 d=30µs s=134
INF http m=GET p=/index.html s=301 d=15µs
INF http m=GET p=/ s=200 d=13µs s=1227
INF http m=GET p=/icon.svg s=200 d=22µs s=294
INF http m=POST p=/api/v1/organizations s=200 d=14.8ms s=651
INF http m=GET p=/icon-512.png s=200 d=71µs s=11284
INF http m=GET p=/api/v1/auth/me s=200 d=96µs s=446
INF http m=GET p=/icon-192.png s=200 d=25µs s=2745
INF http m=GET p=/favicon.png s=200 d=19µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=46µs s=2597
INF http m=GET p=/assets/fr-Cgyc9BlC.js s=200 d=991µs s=16956
INF http m=GET p=/assets/es-BM_5c8P_.js s=200 d=82µs s=16680
INF http m=GET p=/assets/de-OKXjRURK.js s=200 d=89µs s=16708
INF http m=GET p=/assets/WorkspaceSettingsPanel-OEEG3RNx.css s=200 d=94µs s=5319
INF http m=GET p=/assets/WorkspaceSettingsPanel-DXGNwwSQ.js s=200 d=83µs s=16850
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=36µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-xAYNl9Bs.js s=200 d=75µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=43µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=137µs s=6652
INF http m=GET p=/assets/ProfileSettings-DFdvCX-c.js s=200 d=107µs s=14578
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=30µs s=1034
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=36µs s=2346
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=25µs s=1913
INF http m=GET p=/assets/OrgSettingsPanel-CP46-0W8.js s=200 d=94µs s=8155
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=56µs s=2050
INF http m=GET p=/assets/InviteForm-TxYpSwWA.js s=200 d=52µs s=3892
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=25µs s=1920
INF http m=GET p=/assets/Editor-D2SaPuGO.js s=200 d=89µs s=46497
INF http m=GET p=/assets/Editor-C3i5BWlf.css s=200 d=85µs s=12701
INF http m=POST p=/api/v1/organizations/K5H2J3QG000/workspaces s=200 d=116ms s=359
INF http m=GET p=/assets/Auth-amV73hme.js s=200 d=68µs s=4144
INF http m=POST p=/api/v1/workspaces/K5H2HH4A000/nodes/0/page/create s=200 d=36.7ms s=21
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=34µs s=2890
INF http m=GET p=/assets/AdminDashboard-ySWNsZN7.js s=200 d=121µs s=7257
INF http m=GET p=/w/@K5H2HH4A000+workspace/@K5H2IIQ0000+welcome s=200 d=19µs s=1227
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=50µs s=2245
INF http m=GET p=/manifest.webmanifest s=200 d=43µs s=455
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=22.3ms s=1020
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=110µs s=12
INF http m=GET p=/api/v1/workspaces/K5H2J7F4000/nodes/0/children s=200 d=652µs s=13
INF http m=GET p=/api/v1/auth/me s=200 d=133µs s=825
INF http m=POST p=/api/v1/workspaces/K5H2J7F4000/nodes/0/page/create s=200 d=21.3ms s=21
INF http m=GET p=/api/v1/workspaces/K5H2J7F4000/nodes/0/children s=200 d=252µs s=243
INF http m=GET p=/api/v1/workspaces/K5H2J7F4000/nodes/K5H2K7JE000 s=200 d=200µs s=231
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=135µs s=12
INF http m=GET p=/api/v1/workspaces/K5H2HH4A000/nodes/0/children s=200 d=369µs s=436
INF http m=GET p=/api/v1/workspaces/K5H2HH4A000/nodes/K5H2IIQ0000 s=200 d=127µs s=231
INF http m=GET p=/api/v1/workspaces/K5H2HH4A000/nodes/K5H2JO3E000 s=200 d=204µs s=193
INF http m=POST p=/api/v1/workspaces/K5H2J7F4000/nodes/0/page/create s=200 d=15.4ms s=21
INF http m=GET p=/w/@K5H2J7F4000+workspace/@K5H2K7JE000+welcome s=200 d=32µs s=1227
INF http m=GET p=/api/v1/auth/me s=200 d=219µs s=825
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=83µs s=12
INF http m=GET p=/api/v1/workspaces/K5H2J7F4000/nodes/K5H2K7JE000 s=200 d=190µs s=231
INF http m=GET p=/api/v1/workspaces/K5H2J7F4000/nodes/0/children s=200 d=187µs s=436
INF http m=GET p=/api/v1/workspaces/K5H2J7F4000/nodes/K5H2LBKE000 s=200 d=433µs s=193
INF http m=POST p=/api/v1/auth/register s=200 d=79.6ms s=468
INF http m=GET p=/ s=200 d=44µs s=1227
INF http m=GET p=/assets/index-BL3eS8m-.js s=200 d=166µs s=107548
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=116µs s=44698
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=175µs s=87451
INF http m=GET p=/registerSW.js s=200 d=35µs s=134
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=266µs s=314634
INF http m=GET p=/api/v1/auth/me s=200 d=103µs s=205
INF http m=GET p=/assets/en-C3TpOtlB.js s=200 d=122µs s=14704
INF http m=GET p=/assets/Onboarding-D6JonXp8.js s=200 d=56µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=76µs s=12
INF http m=GET p=/favicon.png s=200 d=21µs s=444
INF http m=GET p=/sw.js s=200 d=171µs s=18490
INF http m=POST p=/api/v1/organizations s=200 d=16.7ms s=651
INF http m=GET p=/api/v1/auth/me s=200 d=113µs s=446
INF http m=GET p=/registerSW.js s=200 d=23µs s=134
INF http m=GET p=/index.html s=301 d=15µs
INF http m=GET p=/ s=200 d=23µs s=1227
INF http m=GET p=/icon.svg s=200 d=26µs s=294
INF http m=GET p=/icon-512.png s=200 d=71µs s=11284
INF http m=GET p=/icon-192.png s=200 d=34µs s=2745
INF http m=GET p=/favicon.png s=200 d=36µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=75µs s=2597
INF http m=GET p=/assets/fr-Cgyc9BlC.js s=200 d=103µs s=16956
INF http m=GET p=/assets/es-BM_5c8P_.js s=200 d=87µs s=16680
INF http m=GET p=/assets/de-OKXjRURK.js s=200 d=106µs s=16708
INF http m=GET p=/assets/WorkspaceSettingsPanel-OEEG3RNx.css s=200 d=119µs s=5319
INF http m=GET p=/assets/WorkspaceSettingsPanel-DXGNwwSQ.js s=200 d=166µs s=16850
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=45µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-xAYNl9Bs.js s=200 d=208µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=31µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=83µs s=6652
INF http m=GET p=/assets/ProfileSettings-DFdvCX-c.js s=200 d=108µs s=14578
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=27µs s=1034
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=33µs s=2346
INF http m=POST p=/api/v1/organizations/K5H2NG0M000/workspaces s=200 d=158ms s=359
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=22µs s=1913
INF http m=GET p=/assets/OrgSettingsPanel-CP46-0W8.js s=200 d=78µs s=8155
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=49µs s=2050
INF http m=GET p=/assets/InviteForm-TxYpSwWA.js s=200 d=277µs s=3892
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=15.7ms s=1020
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=26µs s=1920
INF http m=GET p=/assets/Editor-D2SaPuGO.js s=200 d=449µs s=46497
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=72µs s=12
INF http m=GET p=/api/v1/workspaces/K5H2NM6C000/nodes/0/children s=200 d=122µs s=13
INF http m=GET p=/assets/Editor-C3i5BWlf.css s=200 d=135µs s=12701
INF http m=GET p=/assets/Auth-amV73hme.js s=200 d=67µs s=4144
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=48µs s=2890
INF http m=GET p=/assets/AdminDashboard-ySWNsZN7.js s=200 d=87µs s=7257
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=49µs s=2245
INF http m=GET p=/manifest.webmanifest s=200 d=36µs s=455
INF http m=POST p=/api/v1/auth/register s=200 d=89.5ms s=468
INF http m=POST p=/api/v1/workspaces/K5H2NM6C000/nodes/0/page/create s=200 d=33.7ms s=21
INF http m=GET p=/ s=200 d=43µs s=1227
INF http m=GET p=/api/v1/workspaces/K5H2NM6C000/nodes/0/children s=200 d=435µs s=243
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=147µs s=44698
INF http m=GET p=/assets/index-BL3eS8m-.js s=200 d=168µs s=107548
INF http m=GET p=/registerSW.js s=200 d=27µs s=134
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=117µs s=87451
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=175µs s=314634
INF http m=GET p=/api/v1/workspaces/K5H2NM6C000/nodes/K5H2ORO2000 s=200 d=176µs s=231
INF http m=GET p=/api/v1/auth/me s=200 d=187µs s=205
INF http m=GET p=/assets/en-C3TpOtlB.js s=200 d=88µs s=14704
INF http m=GET p=/assets/Onboarding-D6JonXp8.js s=200 d=43µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=67µs s=12
INF http m=GET p=/favicon.png s=200 d=24µs s=444
INF http m=GET p=/sw.js s=200 d=67µs s=18490
INF http m=POST p=/api/v1/organizations s=200 d=16.5ms s=650
INF http m=GET p=/registerSW.js s=200 d=28µs s=134
