make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 348ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF http m=GET p=/api/v1/workspaces/KH5LRLPI000/nodes/0/children s=200 d=154µs s=243
INF http m=GET p=/api/v1/workspaces/KH5LRLTU000/nodes/KH5LTCO0000 s=200 d=156µs s=231
INF http m=GET p=/api/v1/workspaces/KH5LRLPI000/nodes/KH5LTCK2000 s=200 d=115µs s=231
INF http m=POST p=/api/v1/workspaces/KH5LRLTU000/nodes/0/page/create s=200 d=14.3ms s=21
INF http m=POST p=/api/v1/workspaces/KH5LRLPI000/nodes/0/page/create s=200 d=15.4ms s=21
INF http m=GET p=/w/@KH5LRLTU000+workspace/@KH5LTCO0000+welcome s=200 d=25µs s=1227
INF http m=GET p=/w/@KH5LRLPI000+workspace/@KH5LTCK2000+welcome s=200 d=26µs s=1227
INF http m=GET p=/api/v1/auth/me s=200 d=134µs s=848
INF http m=GET p=/api/v1/auth/me s=200 d=91µs s=825
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=106µs s=12
INF http m=GET p=/api/v1/workspaces/KH5LRLTU000/nodes/0/children s=200 d=222µs s=436
INF http m=GET p=/api/v1/workspaces/KH5LRLTU000/nodes/KH5LTCO0000 s=200 d=111µs s=231
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=53µs s=12
INF http m=GET p=/api/v1/workspaces/KH5LRLPI000/nodes/0/children s=200 d=193µs s=436
INF http m=GET p=/api/v1/workspaces/KH5LRLPI000/nodes/KH5LTCK2000 s=200 d=121µs s=231
INF http m=GET p=/api/v1/workspaces/KH5LRLPI000/nodes/KH5LU1BO000 s=200 d=215µs s=193
INF http m=GET p=/api/v1/workspaces/KH5LRLTU000/nodes/KH5LU0QE000 s=200 d=1.04ms s=193
INF http m=POST p=/api/v1/auth/register s=200 d=82.3ms s=468
INF http m=GET p=/ s=200 d=46µs s=1227
INF http m=GET p=/assets/index-D5tXwI8s.js s=200 d=183µs s=107548
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=216µs s=44698
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=123µs s=87451
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=182µs s=314634
INF http m=GET p=/registerSW.js s=200 d=67µs s=134
INF http m=GET p=/api/v1/auth/me s=200 d=220µs s=205
INF http m=GET p=/assets/en-C3TpOtlB.js s=200 d=93µs s=14704
INF http m=GET p=/assets/Onboarding-WKcPsTBu.js s=200 d=55µs s=2514
INF http m=GET p=/favicon.png s=200 d=22µs s=444
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=532µs s=12
INF http m=GET p=/sw.js s=200 d=125µs s=18490
INF http m=POST p=/api/v1/organizations s=200 d=24.6ms s=650
INF http m=GET p=/api/v1/auth/me s=200 d=116µs s=445
INF http m=GET p=/registerSW.js s=200 d=26µs s=134
INF http m=GET p=/index.html s=301 d=23µs
INF http m=GET p=/ s=200 d=19µs s=1227
INF http m=GET p=/icon.svg s=200 d=31µs s=294
INF http m=GET p=/icon-512.png s=200 d=77µs s=11284
INF http m=GET p=/icon-192.png s=200 d=39µs s=2745
INF http m=GET p=/favicon.png s=200 d=24µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=32µs s=2597
INF http m=GET p=/assets/fr-Cgyc9BlC.js s=200 d=93µs s=16956
INF http m=GET p=/assets/es-BM_5c8P_.js s=200 d=112µs s=16680
INF http m=GET p=/assets/de-OKXjRURK.js s=200 d=92µs s=16708
INF http m=GET p=/assets/WorkspaceSettingsPanel-OEEG3RNx.css s=200 d=64µs s=5319
INF http m=GET p=/assets/WorkspaceSettingsPanel-DzThZ5pC.js s=200 d=99µs s=16953
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=33µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-DgJ9GjRy.js s=200 d=64µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=26µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=68µs s=6652
INF http m=GET p=/assets/ProfileSettings-C6UtWHaO.js s=200 d=64µs s=14578
INF http m=POST p=/api/v1/organizations/KH5M2MPE000/workspaces s=200 d=139ms s=358
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=20µs s=1034
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=27µs s=2346
INF http m=GET p=/assets/OrgSettingsPanel-f0NnvF1R.js s=200 d=52µs s=8155
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=20µs s=1913
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=14.6ms s=1018
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=33µs s=2050
INF http m=GET p=/assets/InviteForm-Da2T407Z.js s=200 d=51µs s=3892
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=19µs s=1920
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=73µs s=12
INF http m=GET p=/api/v1/workspaces/KH5M2UHS000/nodes/0/children s=200 d=131µs s=13
INF http m=GET p=/assets/Editor-C3i5BWlf.css s=200 d=974µs s=12701
INF http m=GET p=/assets/Editor-Booz38UE.js s=200 d=74µs s=46497
INF http m=GET p=/assets/Auth-Dk8tjMYf.js s=200 d=52µs s=4144
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=39µs s=2890
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=56µs s=2245
INF http m=GET p=/assets/AdminDashboard-C-W2OpZP.js s=200 d=54µs s=7257
INF http m=GET p=/manifest.webmanifest s=200 d=26µs s=455
INF http m=POST p=/api/v1/auth/register s=200 d=88.9ms s=468
INF http m=POST p=/api/v1/workspaces/KH5M2UHS000/nodes/0/page/create s=200 d=34ms s=21
INF http m=GET p=/ s=200 d=37µs s=1227
INF http m=GET p=/api/v1/workspaces/KH5M2UHS000/nodes/0/children s=200 d=197µs s=243
INF http m=GET p=/assets/index-D5tXwI8s.js s=200 d=163µs s=107548
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=130µs s=87451
INF http m=GET p=/api/v1/workspaces/KH5M2UHS000/nodes/KH5M4014000 s=200 d=173µs s=231
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=122µs s=44698
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=530µs s=314634
INF http m=GET p=/registerSW.js s=200 d=20µs s=134
INF http m=GET p=/api/v1/auth/me s=200 d=102µs s=205
INF http m=GET p=/assets/en-C3TpOtlB.js s=200 d=114µs s=14704
INF http m=GET p=/assets/Onboarding-WKcPsTBu.js s=200 d=36µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=65µs s=12
INF http m=GET p=/sw.js s=200 d=335µs s=18490
INF http m=GET p=/favicon.png s=200 d=19µs s=444
INF http m=GET p=/registerSW.js s=200 d=38µs s=134
INF http m=GET p=/index.html s=301 d=13µs
INF http m=GET p=/ s=200 d=16µs s=1227
INF http m=GET p=/icon.svg s=200 d=21µs s=294
INF http m=GET p=/icon-512.png s=200 d=109µs s=11284
INF http m=POST p=/api/v1/organizations s=200 d=14.7ms s=650
INF http m=GET p=/icon-192.png s=200 d=35µs s=2745
INF http m=GET p=/api/v1/auth/me s=200 d=96µs s=445
INF http m=GET p=/favicon.png s=200 d=17µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=29µs s=2597
INF http m=GET p=/assets/fr-Cgyc9BlC.js s=200 d=92µs s=16956
INF http m=GET p=/assets/es-BM_5c8P_.js s=200 d=116µs s=16680
INF http m=GET p=/assets/de-OKXjRURK.js s=200 d=98µs s=16708
INF http m=GET p=/assets/WorkspaceSettingsPanel-OEEG3RNx.css s=200 d=65µs s=5319
INF http m=GET p=/assets/WorkspaceSettingsPanel-DzThZ5pC.js s=200 d=75µs s=16953
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=31µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-DgJ9GjRy.js s=200 d=136µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=53µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=265µs s=6652
INF http m=GET p=/assets/ProfileSettings-C6UtWHaO.js s=200 d=88µs s=14578
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=21µs s=1034
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=31µs s=2346
INF http m=GET p=/assets/OrgSettingsPanel-f0NnvF1R.js s=200 d=56µs s=8155
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=17µs s=1913
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=33µs s=2050
INF http m=GET p=/assets/InviteForm-Da2T407Z.js s=200 d=61µs s=3892
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=23µs s=1920
INF http m=GET p=/assets/Editor-C3i5BWlf.css s=200 d=71µs s=12701
INF http m=GET p=/assets/Editor-Booz38UE.js s=200 d=101µs s=46497
INF http m=GET p=/assets/Auth-Dk8tjMYf.js s=200 d=51µs s=4144
INF http m=POST p=/api/v1/organizations/KH5M4P8G000/workspaces s=200 d=110ms s=359
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=31µs s=2890
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=36µs s=2245
INF http m=POST p=/api/v1/workspaces/KH5M2UHS000/nodes/0/page/create s=200 d=67.2ms s=21
INF http m=GET p=/assets/AdminDashboard-C-W2OpZP.js s=200 d=626µs s=7257
INF http m=GET p=/w/@KH5M2UHS000+workspace/@KH5M4014000+welcome s=200 d=34µs s=1227
INF http m=GET p=/manifest.webmanifest s=200 d=31µs s=455
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=19.6ms s=1019
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=116µs s=12
INF http m=GET p=/api/v1/workspaces/KH5M4SV0000/nodes/0/children s=200 d=211µs s=13
INF http m=GET p=/api/v1/auth/me s=200 d=406µs s=823
INF http m=POST p=/api/v1/workspaces/KH5M4SV0000/nodes/0/page/create s=200 d=22.3ms s=21
INF http m=GET p=/api/v1/workspaces/KH5M4SV0000/nodes/0/children s=200 d=206µs s=243
INF http m=GET p=/api/v1/workspaces/KH5M4SV0000/nodes/KH5M5QGC000 s=200 d=270µs s=231
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=77µs s=12
INF http m=GET p=/api/v1/workspaces/KH5M2UHS000/nodes/0/children s=200 d=247µs s=436
INF http m=GET p=/api/v1/workspaces/KH5M2UHS000/nodes/KH5M4014000 s=200 d=150µs s=231
INF http m=GET p=/api/v1/workspaces/KH5M2UHS000/nodes/KH5M56AO000 s=200 d=226µs s=193
INF http m=POST p=/api/v1/workspaces/KH5M4SV0000/nodes/0/page/create s=200 d=18.2ms s=21
INF http m=GET p=/w/@KH5M4SV0000+workspace/@KH5M5QGC000+welcome s=200 d=28µs s=1227
INF http m=GET p=/api/v1/auth/me s=200 d=126µs s=824
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=89µs s=12
INF http m=GET p=/api/v1/workspaces/KH5M4SV0000/nodes/KH5M5QGC000 s=200 d=150µs s=231
INF http m=GET p=/api/v1/workspaces/KH5M4SV0000/nodes/0/children s=200 d=221µs s=436
INF http m=GET p=/api/v1/workspaces/KH5M4SV0000/nodes/KH5M70NG000 s=200 d=258µs s=193
INF http m=POST p=/api/v1/auth/register s=200 d=81.4ms s=468
INF http m=GET p=/ s=200 d=36µs s=1227
INF http m=GET p=/assets/index-D5tXwI8s.js s=200 d=203µs s=107548
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=121µs s=44698
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=199µs s=87451
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=323µs s=314634
INF http m=GET p=/registerSW.js s=200 d=286µs s=134
INF http m=GET p=/api/v1/auth/me s=200 d=1.44ms s=205
INF http m=GET p=/assets/en-C3TpOtlB.js s=200 d=1.61ms s=14704
INF http m=GET p=/assets/Onboarding-WKcPsTBu.js s=200 d=59µs s=2514
INF http m=GET p=/favicon.png s=200 d=20µs s=444
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=195µs s=12
INF http m=GET p=/sw.js s=200 d=71µs s=18490
INF http m=GET p=/registerSW.js s=200 d=31µs s=134
INF http m=GET p=/index.html s=301 d=21µs
INF http m=GET p=/ s=200 d=24µs s=1227
INF http m=POST p=/api/v1/organizations s=200 d=18ms s=651
INF http m=GET p=/api/v1/auth/me s=200 d=105µs s=446
INF http m=GET p=/icon.svg s=200 d=25µs s=294
INF http m=GET p=/icon-512.png s=200 d=80µs s=11284
INF http m=GET p=/icon-192.png s=200 d=43µs s=2745
INF http m=GET p=/favicon.png s=200 d=39µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=46µs s=2597
INF http m=GET p=/assets/fr-Cgyc9BlC.js s=200 d=108µs s=16956
INF http m=GET p=/assets/es-BM_5c8P_.js s=200 d=72µs s=16680
INF http m=GET p=/assets/de-OKXjRURK.js s=200 d=104µs s=16708
INF http m=GET p=/assets/WorkspaceSettingsPanel-OEEG3RNx.css s=200 d=80µs s=5319
INF http m=GET p=/assets/WorkspaceSettingsPanel-DzThZ5pC.js s=200 d=116µs s=16953
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=51µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-DgJ9GjRy.js s=200 d=93µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=91µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=60µs s=6652
INF http m=GET p=/assets/ProfileSettings-C6UtWHaO.js s=200 d=112µs s=14578
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=33µs s=1034
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=55µs s=2346
INF http m=GET p=/assets/OrgSettingsPanel-f0NnvF1R.js s=200 d=51µs s=8155
INF http m=POST p=/api/v1/organizations/KH5M9284000/workspaces s=200 d=152ms s=359
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=28µs s=1913
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=42µs s=2050
INF http m=GET p=/assets/InviteForm-Da2T407Z.js s=200 d=56µs s=3892
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=27µs s=1920
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=15.6ms s=1020
INF http m=GET p=/assets/Editor-C3i5BWlf.css s=200 d=83µs s=12701
INF http m=GET p=/assets/Editor-Booz38UE.js s=200 d=89µs s=46497
INF http m=GET p=/assets/Auth-Dk8tjMYf.js s=200 d=55µs s=4144
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=112µs s=12
INF http m=GET p=/api/v1/workspaces/KH5M9750000/nodes/0/children s=200 d=149µs s=13
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=48µs s=2890
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=51µs s=2245
INF http m=GET p=/assets/AdminDashboard-C-W2OpZP.js s=200 d=1.35ms s=7257
INF http m=GET p=/manifest.webmanifest s=200 d=33µs s=455
INF http m=POST p=/api/v1/workspaces/KH5M9750000/nodes/0/page/create s=200 d=23.2ms s=21
INF http m=GET p=/api/v1/workspaces/KH5M9750000/nodes/0/children s=200 d=163µs s=243
INF http m=GET p=/api/v1/workspaces/KH5M9750000/nodes/KH5MABFK000 s=200 d=162µs s=231
INF http m=POST p=/api/v1/auth/register s=200 d=95.9ms s=468
INF http m=GET p=/ s=200 d=44µs s=1227
INF http m=GET p=/assets/index-D5tXwI8s.js s=200 d=176µs s=107548
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=185µs s=87451
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=247µs s=314634
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=118µs s=44698
INF http m=GET p=/registerSW.js s=200 d=27µs s=134
INF http m=GET p=/api/v1/auth/me s=200 d=174µs s=205
INF http m=GET p=/assets/en-C3TpOtlB.js s=200 d=114µs s=14704
INF http m=GET p=/assets/Onboarding-WKcPsTBu.js s=200 d=261µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=87µs s=12
INF http m=GET p=/favicon.png s=200 d=22µs s=444
INF http m=GET p=/sw.js s=200 d=182µs s=18490
INF http m=POST p=/api/v1/organizations s=200 d=16.9ms s=651
INF http m=GET p=/api/v1/auth/me s=200 d=135µs s=446
INF http m=GET p=/registerSW.js s=200 d=25µs s=134
INF http m=GET p=/index.html s=301 d=15µs
INF http m=GET p=/ s=200 d=13µs s=1227
INF http m=GET p=/icon.svg s=200 d=18µs s=294
INF http m=GET p=/icon-512.png s=200 d=137µs s=11284
INF http m=GET p=/icon-192.png s=200 d=40µs s=2745
INF http m=GET p=/favicon.png s=200 d=24µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=92µs s=2597
INF http m=GET p=/assets/fr-Cgyc9BlC.js s=200 d=101µs s=16956
INF http m=GET p=/assets/es-BM_5c8P_.js s=200 d=70µs s=16680
INF http m=GET p=/assets/de-OKXjRURK.js s=200 d=101µs s=16708
INF http m=GET p=/assets/WorkspaceSettingsPanel-OEEG3RNx.css s=200 d=59µs s=5319
INF http m=GET p=/assets/WorkspaceSettingsPanel-DzThZ5pC.js s=200 d=66µs s=16953
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=38µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-DgJ9GjRy.js s=200 d=226µs s=10745
